,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_gamma,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.637578248977661,0.4810501629164763,0.8186664581298828,0.06298850869805486,0.01,1000,auto,rbf,10000,"{'C': 0.01, 'cache_size': 1000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 10000}",-0.03081301270654735,-0.033925196282523995,-0.027549821499601057,-0.032208237682999075,-0.05868422937261797,-0.03663609950885789,0.011220907049872766,3
1,4.718740606307984,0.2534945806735687,0.6187483310699463,0.039060744941563474,0.01,1000,scale,rbf,10000,"{'C': 0.01, 'cache_size': 1000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 10000}",-0.03856763567155741,-0.04013015869425551,-0.03303069890471133,-0.03948675240685229,-0.06929502630823592,-0.04410205439712249,0.01284497960075627,4
2,5.390628004074097,0.17344250860979937,0.7375127792358398,0.04357101894393677,1.0,1000,auto,rbf,10000,"{'C': 1.0, 'cache_size': 1000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 10000}",0.1192286735347361,0.08567585809922529,0.06532016578627331,0.12574010044408745,0.09308369824309692,0.09780969922148382,0.022199165486805884,1
3,3.965580129623413,0.47855525106940866,0.47811436653137207,0.07691392395303344,1.0,1000,scale,rbf,10000,"{'C': 1.0, 'cache_size': 1000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 10000}",0.02612966292614871,0.009460724715487978,0.010858415554469314,0.019822997261490727,0.0044793832151130974,0.014150236734541966,0.007772256832206951,2
