,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_gamma,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,60.91937336921692,1.5040668370425312,3.774338960647583,0.01345085723419884,0.01,2000,auto,sigmoid,500,"{'C': 0.01, 'cache_size': 2000, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 500}",0.12538552787663107,0.125392965181802,0.125392965181802,0.12533364968266208,0.125392965181802,0.12537961462093983,2.31622735056447e-05,1
16,108.05453853607177,9.584312284876836,45.61032295227051,1.1381095963988834,0.01,2000,scale,rbf,500,"{'C': 0.01, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 500}",0.0753262158956109,0.06346758407972003,0.0631710065840204,0.06447594756509877,0.0636455305771398,0.06601725694031799,0.0046745996652131664,43
17,4.785621690750122,0.11212760880862642,0.23880295753479003,0.029472699775297526,0.01,2000,scale,linear,500,"{'C': 0.01, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 500}",0.07485172004744958,0.11121656088735987,0.1173853727979121,0.06447594756509877,0.07586452339996441,0.08875882493955695,0.021322091165947705,29
18,94.117729139328,2.587579821047453,6.2364561557769775,0.40660450228241946,0.01,2000,scale,poly,500,"{'C': 0.01, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 500}",0.07069988137603796,0.060383178124443916,0.0707040749747909,0.07064475947565099,0.060442493623583844,0.06657487751490153,0.005031364451594955,42
19,102.28890876770019,4.243197867441969,16.556792163848876,0.22566413129595062,0.01,2000,scale,sigmoid,500,"{'C': 0.01, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 500}",0.10201660735468565,0.09822646657571624,0.10273444451035055,0.10065840204045318,0.058900290645945784,0.09250724222543028,0.016873658878280903,23
20,161.10543847084045,3.8431379436157482,12.066934442520141,0.10672880632482981,0.505,2000,100000.0,rbf,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 100000.0, 'kernel': 'rbf', 'max_iter': 500}",0.06091340450771056,0.06067975562014354,0.06062044012100362,0.06073907111928347,0.06085770211756332,0.0607620746971409,0.00010900574598911855,47
21,4.605560159683227,0.11544985274289794,0.22709779739379882,0.03613216290874709,0.505,2000,100000.0,linear,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 100000.0, 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11264013286671808,0.11596180081855388,0.06566225754789727,0.07503410641200546,0.0889130403119531,0.02104305638428828,24
22,0.32596240043640134,0.014170014247726296,0.038586091995239255,0.012693868862913528,0.505,2000,100000.0,poly,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 100000.0, 'kernel': 'poly', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
23,56.95042448043823,3.360902260285768,3.72365288734436,0.02597097673170404,0.505,2000,100000.0,sigmoid,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 100000.0, 'kernel': 'sigmoid', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
24,156.47308492660522,1.59385215544605,12.308536577224732,0.08577160414038885,0.505,2000,1.0,rbf,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 1.0, 'kernel': 'rbf', 'max_iter': 500}",0.06583629893238434,0.06500978705735809,0.06423868556853905,0.06465389406251854,0.06566225754789727,0.06508018463373946,0.000600885655780997,45
25,4.5225952625274655,0.07746312960572954,0.22215685844421387,0.0347050088224456,0.505,2000,1.0,linear,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 1.0, 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11264013286671808,0.11596180081855388,0.06566225754789727,0.07503410641200546,0.0889130403119531,0.02104305638428828,24
26,17.804894781112672,2.3812571727793577,6.05982666015625,0.7911028364105043,0.505,2000,1.0,poly,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 1.0, 'kernel': 'poly', 'max_iter': 500}",0.04584816132858838,0.07936413784922,0.04721513731538051,0.07657630938964351,0.11192834687703897,0.07218641855197427,0.02436177474254938,38
