,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_degree,param_gamma,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.290478897094727,0.4562505065850732,0.7490273475646972,0.05544717324086984,0.01,2000,2,0.1,rbf,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 7500}",-0.03081301270654735,-0.033925196282523995,-0.027549821499601057,-0.032208237682999075,-0.05868422937261797,-0.03663609950885789,0.011220907049872766,107
1,3.0678099155426026,0.16135579243180118,0.22499289512634277,0.03775807036925722,0.01,2000,2,0.1,linear,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 0.1, 'kernel': 'linear', 'max_iter': 7500}",0.24874269271208138,0.23940224740632976,0.20618829485652357,0.28791585163935085,0.2884289351430801,0.25413560435147314,0.031184090284119306,3
2,3.006152534484863,0.2106907929960161,0.2812408447265625,0.04940725603103898,0.01,2000,2,0.1,poly,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 7500}",0.2483987761198596,0.2470765254462144,0.21056706917338408,0.3692865173713863,0.31750874053727873,0.2785675257296246,0.05704779101580969,1
3,2.1030578136444094,0.05466425279611219,0.2999886989593506,0.06202955579150003,0.01,2000,2,0.1,sigmoid,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 0.1, 'kernel': 'sigmoid', 'max_iter': 7500}",-0.03949380810519654,-0.04369112409596787,-0.03705699880972002,-0.042537357951423216,-0.06992927525412185,-0.0465417128432859,0.011922848244633253,159
4,4.134455299377441,0.35496062561892994,0.6666321277618408,0.016460134850355343,0.01,2000,2,1e-05,rbf,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 1e-05, 'kernel': 'rbf', 'max_iter': 7500}",-0.03943389678949183,-0.043781833174827645,-0.0363541241347789,-0.04196579939407252,-0.06981274313027841,-0.04626967932468986,0.01203357612573467,142
5,2.8863730430603027,0.23737425754917554,0.22193288803100586,0.03482396881617246,0.01,2000,2,1e-05,linear,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 1e-05, 'kernel': 'linear', 'max_iter': 7500}",0.24874269271208138,0.23940224740632976,0.20618829485652357,0.28791585163935085,0.2884289351430801,0.25413560435147314,0.031184090284119306,3
6,2.7996310710906984,0.1336939944070334,0.3026761531829834,0.056858630683672,0.01,2000,2,1e-05,poly,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 1e-05, 'kernel': 'poly', 'max_iter': 7500}",-0.03947578038509336,-0.043681514890423934,-0.03698070391928865,-0.042477790752554645,-0.06990173221989959,-0.04650350443345204,0.011930797912130104,155
7,3.699313020706177,0.10925383803349469,0.5468574523925781,0.0784345408106678,0.01,2000,2,1e-05,sigmoid,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 1e-05, 'kernel': 'sigmoid', 'max_iter': 7500}",-0.03946069028902155,-0.04374953344739341,-0.036603748485802834,-0.04226700180509124,-0.06987694297674318,-0.04639158340081044,0.011994946497233216,147
8,8.64313201904297,0.8406465287080844,1.8459035873413085,0.2720298415779822,0.01,2000,2,1000.0,rbf,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 1000.0, 'kernel': 'rbf', 'max_iter': 7500}",-0.03948538456631989,-0.043692631028467765,-0.036849595991583994,-0.04241850477183462,-0.0698593736959956,-0.046461098010840376,0.011937569465291514,151
9,3.5520612239837646,0.1989472247956687,0.28035221099853513,0.044789963809251813,0.01,2000,2,1000.0,linear,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 1000.0, 'kernel': 'linear', 'max_iter': 7500}",0.24874269271208138,0.23940224740632976,0.20618829485652357,0.28791585163935085,0.2884289351430801,0.25413560435147314,0.031184090284119306,3
10,1.478966522216797,0.32993743015687366,0.028124094009399414,0.018221773762046208,0.01,2000,2,1000.0,poly,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 1000.0, 'kernel': 'poly', 'max_iter': 7500}",-17964530758.808125,-1684131834.5085921,-362992346.86642116,-26345.690534147398,-938349360.2231498,-4190006129.219363,6910747739.168289,219
11,2.0999353408813475,0.07234882009938193,0.29686336517333983,0.03563087944422374,0.01,2000,2,1000.0,sigmoid,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 1000.0, 'kernel': 'sigmoid', 'max_iter': 7500}",-0.03949380810519654,-0.04369112409596787,-0.03705699880972002,-0.042537357951423216,-0.06992927525412185,-0.0465417128432859,0.011922848244633253,159
12,4.893063497543335,0.4379790828378508,0.7052500247955322,0.06826198774873864,0.01,2000,2,auto,rbf,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 7500}",-0.03081301270654735,-0.033925196282523995,-0.027549821499601057,-0.032208237682999075,-0.05868422937261797,-0.03663609950885789,0.011220907049872766,107
13,2.8626465797424316,0.18807202251553112,0.22499399185180663,0.035076007489607035,0.01,2000,2,auto,linear,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 7500}",0.24874269271208138,0.23940224740632976,0.20618829485652357,0.28791585163935085,0.2884289351430801,0.25413560435147314,0.031184090284119306,3
14,3.199896955490112,0.27249546787841006,0.26561651229858396,0.05502042257831913,0.01,2000,2,auto,poly,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 7500}",0.2483987761198596,0.2470765254462144,0.21056706917338408,0.3692865173713863,0.31750874053727873,0.2785675257296246,0.05704779101580969,1
15,2.3780495643615724,0.3216382198876503,0.31249055862426756,0.05502107249660133,0.01,2000,2,auto,sigmoid,7500,"{'C': 0.01, 'cache_size': 2000, 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 7500}",-0.03949380810519654,-0.04369112409596787,-0.03705699880972002,-0.042537357951423216,-0.06992927525412185,-0.0465417128432859,0.011922848244633253,159
