,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_St_Scaler__copy,param_St_Scaler__with_mean,param_St_Scaler__with_std,param_mdl_reg__cache_size,param_mdl_reg__gamma,param_mdl_reg__kernel,param_mdl_reg__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,1.2260426044464112,0.18583333198826152,0.08394784927368164,0.016064289223987664,True,False,True,2000,1.0,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 1.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
11,1.0693390846252442,0.03465908243675501,0.08534827232360839,0.012900189369570953,True,False,True,2000,100.0,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 100.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
12,1.025567388534546,0.030203320147268124,0.082550048828125,0.013116031926339351,True,False,True,2000,auto,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'auto', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
13,1.0613451957702638,0.03477639303781946,0.0761530876159668,0.006488927858359331,True,False,True,2000,scale,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'scale', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
14,1.056748342514038,0.023494125356022515,0.07755255699157715,0.006049911979013337,True,False,True,2000,0.01,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 0.01, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
15,2.1065002918243407,0.16374559513982592,0.09114375114440917,0.013693927124564268,True,False,False,2000,1.0,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 1.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
16,2.207836627960205,0.1022719580276059,0.10213685035705566,0.019770532656200657,True,False,False,2000,100.0,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 100.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
17,2.2078378677368162,0.06119739020093208,0.09134364128112793,0.012539486991290746,True,False,False,2000,auto,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'auto', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
18,2.1760573863983153,0.11919811625888546,0.08914546966552735,0.011189073283864627,True,False,False,2000,scale,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'scale', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
19,2.1920478343963623,0.08749613717907655,0.11053147315979003,0.012854381059118682,True,False,False,2000,0.01,linear,30000,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 0.01, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
20,0.9993839740753174,0.07579792084107013,0.08534717559814453,0.007495580066918983,False,True,True,2000,1.0,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 1.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2754544772430392,0.22781396341817028,0.26051294323799956,0.3397946078348967,0.2533927628437478,0.2713937509155707,0.037514776158739056,11
21,0.9372214794158935,0.019444303814644348,0.07495408058166504,0.0019989254727984873,False,True,True,2000,100.0,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 100.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2754544772430392,0.22781396341817028,0.26051294323799956,0.3397946078348967,0.2533927628437478,0.2713937509155707,0.037514776158739056,11
22,0.933625602722168,0.02327740526282345,0.07855029106140136,0.003606973874551994,False,True,True,2000,auto,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'auto', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2754544772430392,0.22781396341817028,0.26051294323799956,0.3397946078348967,0.2533927628437478,0.2713937509155707,0.037514776158739056,11
