,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_St_Scaler__copy,param_St_Scaler__with_mean,param_St_Scaler__with_std,param_mdl_reg__C,param_mdl_reg__cache_size,param_mdl_reg__epsilon,param_mdl_reg__gamma,param_mdl_reg__kernel,param_mdl_reg__max_iter,param_mdl_reg__shrinking,param_mdl_reg__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
71,1.3243817329406737,0.06193175658223964,0.0777519702911377,0.006581704881219372,True,True,True,1.0,2000,0.1,2.157744409152647e+33,linear,100000,False,0.001,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 0.1, 'mdl_reg__gamma': 2.157744409152647e+33, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 0.001}",0.3219475799258855,0.35589912483090547,0.3488414351051976,0.2450888764407103,0.22696096534886712,0.2997475963303132,0.05355652666080975,125
72,1.3831464290618896,0.08531565780857449,0.09554166793823242,0.009966990796851509,True,True,True,1.0,2000,0.1,4.645152752227511e+66,linear,100000,False,1e-06,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 0.1, 'mdl_reg__gamma': 4.645152752227511e+66, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 1e-06}",0.32194810545541575,0.35590059913343897,0.3488415172393511,0.245089733809565,0.22696119820380023,0.29974823076831425,0.05355665614095074,113
73,1.3841452121734619,0.09410831672140636,0.07675223350524903,0.006141072508129558,True,True,True,1.0,2000,0.1,4.645152752227511e+66,linear,100000,False,1e-05,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 0.1, 'mdl_reg__gamma': 4.645152752227511e+66, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 1e-05}",0.3219481023440339,0.35590059176452604,0.3488415179525993,0.2450897274988364,0.2269611962346324,0.2997482271589256,0.053556656291917394,117
74,1.340172576904297,0.061667460429352915,0.07715182304382324,0.0050323211116751025,True,True,True,1.0,2000,0.1,4.645152752227511e+66,linear,100000,False,0.0001,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 0.1, 'mdl_reg__gamma': 4.645152752227511e+66, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 0.0001}",0.3219480950711091,0.35590039392011774,0.3488415242122729,0.2450896116343837,0.226961148728813,0.29974815471333927,0.05355665191232203,121
75,1.3241843223571776,0.07802140240964733,0.09474005699157714,0.012726615452823825,True,True,True,1.0,2000,0.1,4.645152752227511e+66,linear,100000,False,0.001,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 0.1, 'mdl_reg__gamma': 4.645152752227511e+66, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 0.001}",0.3219475799258855,0.35589912483090547,0.3488414351051976,0.2450888764407103,0.22696096534886712,0.2997475963303132,0.05355652666080975,125
76,1.3861448287963867,0.08232190584249678,0.08154926300048829,0.014084744402074433,True,True,True,1.0,2000,0.1,1e+100,linear,100000,False,1e-06,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 0.1, 'mdl_reg__gamma': 1e+100, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 1e-06}",0.32194810545541575,0.35590059913343897,0.3488415172393511,0.245089733809565,0.22696119820380023,0.29974823076831425,0.05355665614095074,113
77,1.351765775680542,0.0562247159948084,0.07575383186340331,0.004704460037302242,True,True,True,1.0,2000,0.1,1e+100,linear,100000,False,1e-05,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 0.1, 'mdl_reg__gamma': 1e+100, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 1e-05}",0.3219481023440339,0.35590059176452604,0.3488415179525993,0.2450897274988364,0.2269611962346324,0.2997482271589256,0.053556656291917394,117
78,1.368155574798584,0.08557822175424952,0.09254240989685059,0.011901899094685049,True,True,True,1.0,2000,0.1,1e+100,linear,100000,False,0.0001,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 0.1, 'mdl_reg__gamma': 1e+100, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 0.0001}",0.3219480950711091,0.35590039392011774,0.3488415242122729,0.2450896116343837,0.226961148728813,0.29974815471333927,0.05355665191232203,121
79,1.3141892433166504,0.0546437923806984,0.07815227508544922,0.005415167302890721,True,True,True,1.0,2000,0.1,1e+100,linear,100000,False,0.001,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 0.1, 'mdl_reg__gamma': 1e+100, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 0.001}",0.3219475799258855,0.35589912483090547,0.3488414351051976,0.2450888764407103,0.22696096534886712,0.2997475963303132,0.05355652666080975,125
80,1.8084835529327392,0.4566599327484012,0.07835144996643066,0.01477758717501105,True,True,True,1.0,2000,6.7333333333333325,1.0023052380778996,linear,100000,False,1e-06,"{'St_Scaler__copy': True, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__C': 1.0, 'mdl_reg__cache_size': 2000, 'mdl_reg__epsilon': 6.7333333333333325, 'mdl_reg__gamma': 1.0023052380778996, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 100000, 'mdl_reg__shrinking': False, 'mdl_reg__tol': 1e-06}",0.32325016547052676,0.35832676960547605,0.3496386147599765,0.24718152430386886,0.22983080202218187,0.30164557523240604,0.053115990911950434,101
